tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot
tt1095174,movie,New in Town,New in Town,2009,97.0,"Comedy,Romance",5.7,25801.0,"{'en-US': 'A Miami, Florida businesswoman adjusts to her new life in a small Minnesota town.'}"
tt1095217,movie,Bad Lieutenant: Port of Call New Orleans,The Bad Lieutenant: Port of Call - New Orleans,2009,122.0,"Crime,Drama,Mystery",6.6,82899.0,{'en-US': 'Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.'}
tt10954600,movie,Ant-Man and the Wasp: Quantumania,Ant-Man and the Wasp: Quantumania,2023,124.0,"Action,Adventure,Comedy",6.0,249287.0,"{'en-US': ""Scott Lang and Hope Van Dyne are dragged into the Quantum Realm, along with Hope's parents and Scott's daughter Cassie. Together they must find a way to escape, but what secrets is Hope's mother hiding? And who is the mysterious Kang?""}"
tt10954652,movie,Old,Old,2021,108.0,"Drama,Horror,Mystery",5.8,175621.0,"{'en-US': ""A vacationing family discovers that the secluded beach where they're relaxing for a few hours is somehow causing them to age rapidly, reducing their entire lives into a single day.""}"
tt10954984,movie,Nope,Nope,2022,130.0,"Horror,Mystery,Sci-Fi",6.8,297611.0,{'en-US': 'The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.'}
tt10962368,movie,Things Heard & Seen,Things Heard & Seen,2021,121.0,"Drama,Horror,Mystery",5.3,38323.0,{'en-US': 'A woman begins to suspect that her home harbors a dark secret.'}
tt10964430,movie,Thappad,Thappad,2020,142.0,Drama,7.0,27356.0,{'en-US': 'Thappad is a story of Amrita whose seemingly perfect life is shattered when her husband slaps her once in a party. But is one slap enough to question what a relationship stands for?'}
tt1097013,movie,Next Day Air,Next Day Air,2009,84.0,"Action,Comedy,Crime",5.7,11303.0,"{'en-US': ""Two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes 10 people's lives forever.""}"
tt1097643,movie,Fifty Dead Men Walking,Fifty Dead Men Walking,2008,117.0,"Crime,Drama,Thriller",6.8,11784.0,"{'en-US': ""Martin McGartland joins the I.R.A. and feeds information to Britain's Special Branch Agent Fergus.""}"
tt1098327,movie,Dragonball Evolution,Dragonball Evolution,2009,85.0,"Action,Adventure,Fantasy",2.5,82851.0,"{'en-US': 'The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.'}"
tt10986222,movie,C'mon C'mon,C'mon C'mon,2021,109.0,Drama,7.4,41133.0,"{'en-US': 'When his sister asks him to look after her son, a radio journalist embarks on a cross-country trip with his energetic nephew to show him life away from Los Angeles.'}"
tt1099212,movie,Twilight,Twilight,2008,122.0,"Drama,Fantasy,Romance",5.3,505148.0,"{'en-US': 'When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.'}"
tt10993566,movie,Miami Bici,Miami Bici,2020,98.0,"Comedy,Crime",6.0,11275.0,"{'en-US': 'Miami Bici is the story of Ion and Ilie, two young people from a small dark city in Romania who go to Miami in the middle of winter, to live both the ""American Dream"" and the Romanian dream of ""getting rich quick"".'}"
tt10999120,movie,Spirited,Spirited,2022,127.0,"Comedy,Family,Fantasy",6.6,55560.0,"{'en-US': ""A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.""}"
tt1100089,movie,Foxcatcher,Foxcatcher,2014,134.0,"Biography,Drama,History",7.0,152349.0,"{'en-US': 'U.S. Olympic wrestling champions and brothers Mark Schultz and Dave Schultz join ""Team Foxcatcher"", led by eccentric multi-millionaire John du Pont, as they train for the 1988 Olympic Games in Seoul, South Korea, but John\'s...'}"
tt11003218,movie,Pig,Pig,2021,92.0,"Drama,Mystery",6.9,98232.0,{'en-US': 'A truffle hunter who lives alone in the Oregon wilderness must return to his past in Portland in search of his beloved foraging pig after she is kidnapped.'}
tt11012066,movie,Home Sweet Home Alone,Home Sweet Home Alone,2021,93.0,"Comedy,Crime,Family",3.6,21806.0,{'en-US': 'A married couple tries to steal back a valuable heirloom from a troublesome kid.'}
tt11024272,movie,The Babysitter: Killer Queen,The Babysitter: Killer Queen,2020,101.0,"Comedy,Horror",5.8,55424.0,"{'en-US': ""Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell.""}"
tt11027830,movie,Haseen Dillruba,Haseen Dillruba,2021,135.0,"Crime,Drama,Mystery",6.9,33247.0,"{'en-US': ""Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.""}"
tt1103153,movie,Killers,Killers,2010,100.0,"Action,Comedy,Romance",5.5,98049.0,"{'en-US': 'A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been contracted to kill the couple.'}"
tt11032374,movie,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,117.0,"Action,Adventure,Animation",8.2,83364.0,"{'en-US': ""After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.""}"
tt1103275,movie,Two Lovers,Two Lovers,2008,110.0,"Drama,Romance",7.0,44786.0,{'en-US': 'A Brooklyn-set romantic drama about a bachelor torn between the family friend his parents wish he would marry and his beautiful but volatile new neighbor.'}
tt1103982,movie,The Girlfriend Experience,The Girlfriend Experience,2009,77.0,Drama,5.5,17506.0,"{'en-US': 'A drama set in the days leading up to the 2008 Presidential election, and centered on a high-end Manhattan call girl meeting the challenges of her boyfriend, her clients, and her work.'}"
tt1104001,movie,Tron: Legacy,Tron: Legacy,2010,125.0,"Action,Adventure,Sci-Fi",6.8,366081.0,"{'en-US': ""The son of a computer programmer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.""}"
tt11040844,movie,The Machine,The Machine,2023,112.0,"Action,Comedy",5.7,17224.0,"{'en-US': ""Bert's drunken past catches up with him 20 years down the road when he and his father are kidnapped by those Bert wronged 20 years ago while drunk on a college semester abroad in Russia.""}"
tt11044858,movie,Nocturne,Nocturne,2020,90.0,"Drama,Horror,Music",5.7,14135.0,{'en-US': 'An incredibly gifted pianist makes a Faustian bargain to overtake her twin sister at a prestigious institution for classical musicians.'}
tt11045422,movie,Toofaan,Toofaan,2021,163.0,"Drama,Sport",6.1,52228.0,{'en-US': 'The story of a boxer and the struggles he faces on his journey to get to the national level competition.'}
tt1104733,movie,Hamlet 2,Hamlet 2,2008,92.0,"Comedy,Music",6.3,17649.0,"{'en-US': 'A failed actor turned worse high school drama teacher rallies his Tucson, Arizona students as he conceives and stages a politically incorrect musical sequel to Shakespeare\'s ""Hamlet"".'}"
tt1104806,movie,One Week,One Week,2008,94.0,"Adventure,Drama",7.0,12161.0,"{'en-US': 'Chronicles the motorcycle trip of Ben Tyler as he rides from Toronto to Tofino, British Columbia. Ben stops at landmarks that are both iconic and idiosyncratic on his quest to find meaning in his life.'}"
tt11057302,movie,Madame Web,Madame Web,2024,116.0,"Action,Adventure,Sci-Fi",4.0,100593.0,"{'en-US': 'Forced to confront her past, Cassandra Webb, a Manhattan paramedic that may have clairvoyant abilities, forms a relationship with three young women destined for powerful futures, if they can survive their threatening present.'}"
tt11057644,movie,The Christmas Chronicles: Part Two,The Christmas Chronicles: Part Two,2020,112.0,"Adventure,Comedy,Family",6.0,38345.0,"{'en-US': 'Kate Pierce, now a cynical teen, is unexpectedly reunited with Santa Claus when a mysterious troublemaker threatens to cancel Christmas--forever.'}"
tt1106860,movie,Ca$h,Ca$h,2010,108.0,"Crime,Thriller",5.9,10289.0,"{'en-US': 'After a down-and-out couple finds a briefcase of money that solves all their problems, a menacing stranger forces them to commit a series of armed robberies to pay it all back.'}"
tt1107319,movie,Dirty Girl,Dirty Girl,2010,90.0,"Comedy,Drama",6.4,11633.0,"{'en-US': ""It's 1987 and Danielle, the high-school 'Dirty Girl', is running away. With her is chubby, gay Clarke, a bag of flour called Joa and a Walkman full of glorious '80s tunes.""}"
tt1107365,movie,Open Season 2,Open Season 2,2008,76.0,"Adventure,Animation,Comedy",5.5,27741.0,"{'en-US': ""After falling head over hooves in love with Giselle, Elliot's road to the altar takes a slight detour when Mr. Weenie is 'kidnapped' by his human owners. A rescue mission starts. Oh, and there's also a group of pampered pets.""}"
tt1107860,movie,The Maiden Heist,The Maiden Heist,2009,90.0,"Comedy,Crime",6.0,18054.0,{'en-US': 'A comedy centered on three museum security guards who devise a plan to steal back the artworks to which they have become attached after they are transferred to another museum.'}
tt11080108,movie,The Map of Tiny Perfect Things,The Map of Tiny Perfect Things,2021,98.0,"Comedy,Fantasy,Romance",6.8,30736.0,"{'en-US': 'Two teens live the same day repeatedly, enabling them to create a map of things to remember.'}"
tt11083552,movie,Wrath of Man,Wrath of Man,2021,119.0,"Action,Crime,Thriller",7.1,223179.0,{'en-US': 'A mysteriously stoic character is hired as a security guard by a cash truck company responsible for transporting a lot of money around Los Angeles each week.'}
tt1109624,movie,Paddington,Paddington,2014,95.0,"Adventure,Comedy,Family",7.3,146646.0,"{'en-US': 'A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.'}"
tt11097384,movie,Spaceman,Spaceman,2024,107.0,"Adventure,Drama,Sci-Fi",5.7,42952.0,"{'en-US': 'Half a year into his solo mission on the edge of the solar system, an astronaut concerned with the state of his life back on Earth is helped by an ancient creature he discovers in the bowels of his ship.'}"
tt11100856,movie,"Love, Guaranteed","Love, Guaranteed",2020,90.0,"Comedy,Romance",5.6,19716.0,"{'en-US': ""To save her small law firm, earnest lawyer Susan takes a high-paying case from Nick, a charming new client who wants to sue a dating website that guarantees love. But as the case heats up, so do Susan and Nick's feelings for each other.""}"
tt11107074,movie,My Hero Academia: Heroes Rising,Boku no Hîrô Akademia za Mûbî Hîrôzu: Raijingu,2019,104.0,"Action,Adventure,Animation",7.8,10971.0,"{'en-US': 'A group of youths aspiring to become professional superheroes, fight in a world full of people with abilities, also known as quirks. Deku and his fellow classmates from Hero Academy face Nine, the strongest villain yet.'}"
tt11112808,movie,Cirkus,Cirkus,2022,139.0,"Comedy,Drama",4.3,24097.0,"{'en-US': 'Two sets of identical twins are accidentally separated at birth. Several years later, when they are coincidentally in the same town, there is a lot of confusion and misunderstanding when people mistake them for each other.'}"
tt1111422,movie,The Taking of Pelham 123,The Taking of Pelham 123,2009,106.0,"Action,Crime,Thriller",6.4,212537.0,"{'en-US': ""Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.""}"
tt11116912,movie,Troll,Troll,2022,101.0,"Action,Adventure,Drama",5.8,51685.0,"{'en-US': 'Deep in the Dovre mountain, something gigantic wakes up after a thousand years in captivity. The creature destroys everything in its path and quickly approaches Oslo.'}"
tt1111833,movie,Super High Me,Super High Me,2007,89.0,"Comedy,Documentary",6.0,13185.0,{'en-US': 'Stand up comedian and marijuana user Doug Benson documents thirty days of pot free living and thirty days of non-stop use to compare the effects of both.'}
tt1111890,movie,Diary of a Nymphomaniac,Diario de una ninfómana,2008,101.0,"Drama,Romance",5.6,11907.0,"{'en-US': ""A chronicle of the life of a middle-class French girl's sexual adventures, her then fall into prostitution, and her ultimate redemption.""}"
tt1111948,movie,Soul Men,Soul Men,2008,100.0,"Comedy,Drama,Music",6.4,12001.0,"{'en-US': ""Though it's been about twenty years since they have spoken with one another, two estranged soul-singing legends agree to participate in a reunion performance at the Apollo Theater to honor their recently deceased band leader.""}"
tt11121664,movie,Blue Bayou,Blue Bayou,2021,117.0,"Crime,Drama",7.1,11293.0,"{'en-US': 'As a Korean-American man raised in the Louisiana bayou works hard to make a life for his family, he must confront the ghosts of his past as he discovers that he could be deported from the only country he has ever called home.'}"
tt11125620,movie,The Addams Family 2,The Addams Family 2,2021,93.0,"Adventure,Animation,Comedy",5.4,16615.0,{'en-US': 'Morticia and Gomez are distraught that Wednesday and Pugsley are growing up. To reclaim their bond they decide to cram the family into their haunted camper and hit the road for one last vacation together.'}
tt11127680,movie,Boiling Point,Boiling Point,2021,92.0,"Drama,Thriller",7.5,49185.0,{'en-US': 'A chef must deal with pressures in and out of the kitchen of a high end restaurant in the Christmas rush.'}
tt11127690,movie,The Paramedic,El practicante,2020,94.0,"Crime,Drama,Thriller",5.7,15518.0,"{'en-US': 'Angel works in an ambulance service. After a tragic accident, his personal life begins to deteriorate as he becomes more and more suspicious of his partner Vane.'}"
tt1112782,movie,The Code,Thick as Thieves,2009,104.0,"Action,Crime,Thriller",6.0,36443.0,{'en-US': 'A veteran thief recruits a younger crook to help him pull off one final job in order to repay his debt to the Russian mob.'}
tt11128440,movie,Clerks III,Clerks III,2022,100.0,"Comedy,Drama",6.2,20567.0,"{'en-US': 'Dante, Elias, and Jay and Silent Bob are enlisted by Randal after a heart attack to make a movie about the convenience store that started it all.'}"
tt1113829,movie,George Harrison: Living in the Material World,George Harrison: Living in the Material World,2011,208.0,"Biography,Documentary,Music",8.1,12968.0,"{'en-US': 'Filmmaker Martin Scorsese examines the life of musician George Harrison, weaving together interviews, concert footage, home movies and photographs.'}"
tt11138512,movie,The Northman,The Northman,2022,137.0,"Action,Adventure,Drama",7.0,277662.0,"{'en-US': ""A young Viking prince is on a quest to avenge his father's murder.""}"
tt11140488,movie,The Wolf of Snow Hollow,The Wolf of Snow Hollow,2020,85.0,"Comedy,Horror,Mystery",6.2,26502.0,"{'en-US': ""Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.""}"
tt11142762,movie,Pagglait,Pagglait,2021,114.0,"Comedy,Drama",6.9,10749.0,"{'en-US': 'Widowed soon after marriage, a young woman grapples with an inability to grieve, quirky relatives, and a startling discovery about her late husband.'}"
tt11145118,movie,Creed III,Creed III,2023,116.0,"Action,Drama,Sport",6.7,99891.0,"{'en-US': 'Adonis has been thriving in both his career and family life, but when a childhood friend and former boxing prodigy resurfaces, the face-off is more than just a fight.'}"
tt1114677,movie,Hannah Montana: The Movie,Hannah Montana: The Movie,2009,102.0,"Comedy,Drama,Family",4.7,47205.0,"{'en-US': ""As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.""}"
tt1114740,movie,Paul Blart: Mall Cop,Paul Blart: Mall Cop,2009,91.0,"Action,Comedy,Crime",5.3,120872.0,"{'en-US': ""When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.""}"
tt11152168,movie,IF,If,2024,104.0,"Animation,Comedy,Drama",6.4,57903.0,"{'en-US': ""A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.""}"
tt11161474,movie,Pieces of a Woman,Pieces of a Woman,2020,126.0,Drama,7.0,58168.0,"{'en-US': ""When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.""}"
tt1116184,movie,Jackass 3D,Jackass 3D,2010,94.0,"Action,Comedy,Documentary",7.0,69794.0,"{'en-US': 'Johnny Knoxville and company return for the third installment of their TV show spin-off, where dangerous stunts and explicit public displays rule.'}"
tt11169050,movie,Supernova,Supernova,2020,95.0,"Drama,Romance",6.9,15391.0,"{'en-US': 'Sam and Tusker are traveling across England in their old RV to visit friends, family and places from their past. Since Tusker was diagnosed with dementia two years ago, their time together is the most important thing they have.'}"
tt1117385,movie,Felon,Felon,2008,104.0,"Action,Drama,Thriller",7.4,86046.0,"{'en-US': 'Locked up for killing an intruder in self-defense, a family man must cope with life in the violent penal system.'}"
tt1119191,movie,The Killing Room,The Killing Room,2009,93.0,"Mystery,Thriller",5.6,15182.0,"{'en-US': 'Four individuals sign up for a psychological research study only to discover that they are now subjects of a brutal, classified government program.'}"
tt11196036,movie,The Card Counter,The Card Counter,2021,111.0,"Crime,Drama,Thriller",6.2,45284.0,"{'en-US': 'William Tell is an ex-military interrogator living under the radar as a low-stakes gambler. When he encounters a young man looking to commit revenge against a mutual enemy, he takes him on the casino circuit to set him on a new path.'}"
tt1119646,movie,The Hangover,The Hangover,2009,100.0,Comedy,7.7,884377.0,{'en-US': 'Three buddies wake up from a bachelor party in Las Vegas with no memory of the previous night and the bachelor missing. They must make their way around the city in order to find their friend in time for his wedding.'}
tt11198810,movie,She Said,She Said,2022,129.0,"Drama,History",7.3,46549.0,"{'en-US': ""Jodi Kantor and Megan Twohey's quest to break the Harvey Weinstein scandal.""}"
tt11199410,movie,The Princess Switch: Switched Again,The Princess Switch: Switched Again,2020,96.0,"Comedy,Drama,Family",5.4,14446.0,"{'en-US': ""When Duchess Margaret unexpectedly inherits the throne to Montenaro and hits a rough patch with Kevin, it's up to her double Stacy to save the day before a new lookalike, party girl Fiona foils their plans.""}"
tt11204094,movie,The Duke,The Duke,2020,95.0,"Biography,Comedy,Crime",6.9,15147.0,"{'en-US': ""In 1961, Kempton Bunton, a 60 year old taxi driver, steals Goya's portrait of the Duke of Wellington from the National Gallery in London.""}"
tt1120985,movie,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",7.3,218068.0,"{'en-US': 'The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.'}"
tt11210390,movie,Asterix & Obelix: The Middle Kingdom,Astérix & Obélix : L'empire du milieu,2023,112.0,"Adventure,Comedy,Family",5.1,11945.0,{'en-US': 'The only daughter of the Chinese emperor Han Xuandi escapes from a strict prince and seeks help from the Gauls and the two brave warriors Asterix and Obelix.'}
tt1121096,movie,Seventh Son,Seventh Son,2014,102.0,"Action,Adventure,Fantasy",5.5,82022.0,"{'en-US': 'When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him.'}"
tt11213372,movie,Stuck Apart,Azizler,2021,96.0,"Comedy,Drama",6.0,11621.0,"{'en-US': 'The story of Aziz through an existential crisis longing for his youth: he is not happy with his work nor his private life, which is hijacked by his sister and her family, who have been living with him for some time now.'}"
tt11214590,movie,House of Gucci,House of Gucci,2021,158.0,"Biography,Crime,Drama",6.6,168148.0,"{'en-US': 'When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel their legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately...murder.'}"
tt1121794,movie,Sword of the Stranger,Sutorenjia: Mukô hadan,2007,103.0,"Action,Adventure,Animation",7.7,18999.0,"{'en-US': 'A swordsman from a strange land is caught in a struggle between morality, righteousness, and devotion as he reluctantly agrees to take a raggedy boy and his dog to a remote, Buddhist temple.'}"
tt1121931,movie,Crank: High Voltage,Crank: High Voltage,2009,96.0,"Action,Thriller",6.1,163324.0,{'en-US': 'Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker which requires regular jolts of electricity to keep working.'}
tt1121948,movie,The Killer,The Killer,2024,126.0,"Action,Thriller",5.7,12728.0,"{'en-US': 'After being betrayed by his master, a disillusioned assassin takes one final shot with the intention of using the money to help a musician he accidentally blinded regain vision.'}"
tt1121977,movie,Mother and Child,Mother and Child,2009,125.0,"Drama,Romance",7.2,13070.0,"{'en-US': 'A drama centered around three women: A fifty-year-old woman, the daughter she gave up for adoption thirty-five years ago, and a woman looking to adopt a child of her own.'}"
tt11225626,movie,Am I OK?,Am I OK?,2022,86.0,"Comedy,Drama,Romance",6.1,10988.0,"{'en-US': 'Lucy and Jane have been best friends their entire lives. Only when Lucy embarks on a personal journey, will she face a test of her friendship, and her sense of self, on a path she may not be entirely ready to take.'}"
tt1123373,movie,Detective Dee: The Mystery of the Phantom Flame,Di Renjie: Tongtian diguo,2010,119.0,"Action,Adventure,Drama",6.6,12144.0,{'en-US': 'An exiled detective is recruited to solve a series of mysterious deaths that threaten to delay the inauguration of Empress Wu.'}
tt11233960,movie,The Unforgivable,The Unforgivable,2021,112.0,"Crime,Drama,Mystery",7.1,123477.0,{'en-US': 'A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.'}
tt11235772,movie,The Voyeurs,The Voyeurs,2021,116.0,"Drama,Mystery,Romance",6.1,40727.0,"{'en-US': 'Pippa and Thomas move into their dream apartment, but notice that their windows look directly into the apartment opposite. This will set in motion a chain of events that will lead to disaster.'}"
tt11240348,movie,The Exorcism,The Exorcism,2024,95.0,"Horror,Thriller",4.2,11372.0,"{'en-US': ""A troubled actor begins to exhibit a disruptive behavior while shooting a horror film. His estranged daughter wonders if he's slipping back into his past addictions or if there's something more sinister at play.""}"
tt1124035,movie,The Ides of March,The Ides of March,2011,101.0,"Drama,Thriller",7.1,235246.0,"{'en-US': ""A campaign press secretary becomes involved in a scandal that threatens his candidate's election chances.""}"
tt1124037,movie,Free State of Jones,Free State of Jones,2016,139.0,"Action,Biography,Drama",6.9,66312.0,{'en-US': 'A disillusioned Confederate Army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.'}
tt1124039,movie,Echelon Conspiracy,Echelon Conspiracy,2009,105.0,"Action,Crime,Thriller",5.7,20166.0,"{'en-US': 'At first, the strange phone messages promised great wealth. Soon, though, government agents pursue the young engineer receiving them around the world.'}"
tt11240506,movie,Nobody Sleeps in the Woods Tonight,W lesie dzis nie zasnie nikt,2020,102.0,"Fantasy,Horror,Mystery",4.9,15016.0,{'en-US': 'A group of technology-dependent teenagers goes to offline camp and faces a deadly danger lurking in the woods.'}
tt1124052,movie,City of Life and Death,Nanjing! Nanjing!,2009,133.0,"Drama,History,War",7.7,12059.0,"{'en-US': 'In 1937, Japan occupied Nanjing, the Chinese capital. There was a battle and subsequent atrocities against the inhabitants, especially those who took refuge in the International Security Zone.'}"
tt11242218,movie,Books of Blood,Books of Blood,2020,107.0,"Drama,Horror,Mystery",5.6,10860.0,{'en-US': 'A journey into uncharted and forbidden territory through three tales tangled in space and time.'}
tt11245972,movie,Scream,Scream,2022,114.0,"Horror,Mystery,Thriller",6.3,173340.0,"{'en-US': ""25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town's deadly past.""}"
tt11252248,movie,Dog,Dog,2022,101.0,"Comedy,Drama",6.5,49328.0,"{'en-US': ""Two hard-charging former Army Rangers paired against their will, Briggs and a Belgian Malinois named Lulu, race down the Pacific Coast in hopes of making it to a fellow soldier's funeral on time.""}"
tt11252440,movie,Psycho Goreman,Psycho Goreman,2020,95.0,"Comedy,Horror,Sci-Fi",6.2,16091.0,"{'en-US': 'After unearthing a gem that controls an evil monster looking to destroy the Universe, a young girl and her brother use it to make him do their bidding.'}"
tt11253090,movie,Annaatthe,Annaatthe,2021,163.0,"Action,Comedy,Drama",4.0,11095.0,"{'en-US': 'Kaaliyan has a sister who marries a young man without the permission from Kaaliyan and moves to Kolkata with her husband , where she faces unknown threats. Soon her brother Kaaliyan comes to the rescue.'}"
tt1125849,movie,The Wrestler,The Wrestler,2008,109.0,"Drama,Sport",7.9,325365.0,"{'en-US': 'A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.'}"
tt11260832,movie,Bellbottom,Bellbottom,2021,123.0,"Action,Thriller",6.1,23956.0,"{'en-US': 'When an Indian commercial airliner is hijacked by terrorists in the mid 1980s, a government agent is tasked with rescuing the 210 hostages.'}"
tt1126590,movie,Big Eyes,Big Eyes,2014,106.0,"Biography,Crime,Drama",7.0,102256.0,"{'en-US': 'A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.'}"
tt1126591,movie,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",6.4,96297.0,{'en-US': 'A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.'}
tt1126596,movie,Adulthood,Adulthood,2008,99.0,"Crime,Drama",6.6,13330.0,{'en-US': 'The story revolves around Sam who is released from prison and has to face the people he hurt on a daily basis.'}
tt1126618,movie,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",6.5,85328.0,{'en-US': 'An upstart television producer accepts the challenge of reviving a struggling morning show program with warring co-hosts.'}
tt11271038,movie,Licorice Pizza,Licorice Pizza,2021,133.0,"Comedy,Drama,Romance",7.1,147620.0,"{'en-US': 'The story of Alana Kane and Gary Valentine growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.'}"
tt1127180,movie,Drag Me to Hell,Drag Me to Hell,2009,99.0,Horror,6.6,224019.0,"{'en-US': 'A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point.'}"
tt11274492,movie,The Out-Laws,The Out-Laws,2023,95.0,"Action,Comedy,Crime",5.4,39450.0,"{'en-US': 'A straight-laced bank manager about to marry the love of his life. When his bank is held up by infamous Ghost Bandits during his wedding week, he believes his future in-laws who just arrived in town, are the infamous Out-Laws.'}"
tt1127715,movie,Sin Nombre,Sin nombre,2009,96.0,"Adventure,Crime,Drama",7.5,34541.0,{'en-US': 'A young Honduran girl and a Mexican gangster are united in a journey across the U.S. border.'}
tt11278476,movie,Rescued by Ruby,Rescued by Ruby,2022,90.0,"Biography,Drama,Family",7.2,11976.0,"{'en-US': 'Chasing his dream to join an elite K-9 unit, a state trooper partners with a fellow underdog: clever but naughty shelter pup Ruby.'}"
tt1127877,movie,Cold Souls,Cold Souls,2009,101.0,"Comedy,Drama,Fantasy",6.4,10401.0,"{'en-US': ""Paul is an actor who feels bogged down by his participation in a production of Chekov's play, Vanya.""}"
tt1127884,movie,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,2008,74.0,"Documentary,Music",2.7,12248.0,{'en-US': 'A 3-D concert film of the 2007 Hannah Montana/Miley Cyrus tour.'}
tt1127896,movie,Taking Woodstock,Taking Woodstock,2009,120.0,"Biography,Comedy,Drama",6.7,30366.0,"{'en-US': ""A man working at his parents' motel in the Catskills inadvertently sets in motion the generation-defining concert in the summer of 1969.""}"
tt1128075,movie,Love Exposure,Ai no mukidashi,2008,237.0,"Action,Comedy,Drama",8.0,16828.0,"{'en-US': 'A bizarre love triangle forms between a young Catholic upskirt photographer, a misandric girl and a manipulative cultist.'}"
tt11281220,movie,Intoxicated by Love,Maste eshgh,2024,118.0,"Drama,History,Romance",8.5,12614.0,"{'en-US': 'Story of Rumi, his friendship with Shams Tabrizi, the love he had for him and the great influence of Shams over him in his life, his poetry and his love for God.'}"
tt11284280,movie,Cadaver,Kadaver,2020,86.0,"Drama,Horror,Thriller",5.2,12945.0,"{'en-US': 'In the starving aftermath of a nuclear disaster, a family of three attends a charitable event at a hotel, which takes a dark turn when people start to disappear.'}"
tt11286314,movie,Don't Look Up,Don't Look Up,2021,138.0,"Comedy,Drama,Sci-Fi",7.2,638024.0,{'en-US': 'Two low-level astronomers must go on a giant media tour to warn humankind of an approaching comet that will destroy planet Earth.'}
tt11291274,movie,The Unbearable Weight of Massive Talent,The Unbearable Weight of Massive Talent,2022,107.0,"Action,Comedy,Crime",7.0,169433.0,"{'en-US': ""Moviestar Nick Cage is channeling his iconic characters as he's caught between a superfan and a CIA agent.""}"
