tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt4687108,movie,In the Tall Grass,In the Tall Grass,2019,101,"Horror,Mystery,Sci-Fi",5.5,69089.0
tt4693358,movie,OtherLife,OtherLife,2017,96,"Crime,Drama,Mystery",6.2,17327.0
tt4694544,movie,Once Upon a Time in Venice,Once Upon a Time in Venice,2017,94,"Adventure,Comedy,Crime",5.3,21501.0
tt4695012,movie,It Comes at Night,It Comes at Night,2017,91,"Drama,Horror,Mystery",6.1,107408.0
tt4698584,movie,Neruda,Neruda,2016,107,"Biography,Crime,Drama",6.8,11315.0
tt4698684,movie,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016,101,"Adventure,Comedy,Drama",7.8,147595.0
tt4701182,movie,Bumblebee,Bumblebee,2018,114,"Action,Adventure,Sci-Fi",6.7,198440.0
tt4701660,movie,The Mermaid,Mei ren yu,2016,94,"Comedy,Drama,Fantasy",6.2,10549.0
tt4701724,movie,Early Man,Early Man,2018,89,"Adventure,Animation,Comedy",6.1,24668.0
tt4703048,movie,6 Days,6 Days,2017,94,"Action,Drama,History",6.2,25872.0
tt4714568,movie,The Young Offenders,The Young Offenders,2016,83,"Adventure,Comedy,Crime",7.1,13624.0
tt4714782,movie,Personal Shopper,Personal Shopper,2016,105,"Drama,Mystery,Thriller",6.1,44664.0
tt4720702,movie,Bushwick,Bushwick,2017,94,"Action,Thriller",5.2,14418.0
tt4721124,movie,The Exception,The Exception,2016,107,"Drama,History,Romance",6.8,16185.0
tt4727512,movie,Srimanthudu,Srimanthudu,2015,158,"Action,Drama",7.5,13917.0
tt4728338,movie,Ali Baba and the Seven Dwarfs,Ali Baba ve 7 Cüceler,2015,114,"Adventure,Comedy",5.6,21683.0
tt4728386,movie,Killing Ground,Killing Ground,2016,88,"Horror,Thriller",5.8,10035.0
tt4729430,movie,Klaus,Klaus,2019,96,"Adventure,Animation,Comedy",8.2,213187.0
tt4730986,movie,Divines,Divines,2016,105,"Crime,Drama",7.3,10776.0
tt4731136,movie,A Cure for Wellness,A Cure for Wellness,2016,146,"Drama,Fantasy,Horror",6.4,114908.0
tt4731148,movie,Attraction,Prityazhenie,2017,132,"Action,Drama,Romance",5.6,14823.0
tt4733624,movie,Fatherhood,Fatherhood,2021,109,"Comedy,Drama",6.6,44681.0
tt4733640,movie,The Limehouse Golem,The Limehouse Golem,2016,109,"Crime,Mystery,Thriller",6.3,24009.0
tt4736550,movie,The Great Hack,The Great Hack,2019,114,"Biography,Documentary,History",7.0,25438.0
tt4758646,movie,War Machine,War Machine,2017,122,"Comedy,Drama,War",6.0,51293.0
tt4761112,movie,The Mauritanian,The Mauritanian,2021,129,"Biography,Crime,Drama",7.5,67438.0
tt4761916,movie,Unfriended: Dark Web,Unfriended: Dark Web,2018,92,"Horror,Mystery,Thriller",6.0,40850.0
tt4765284,movie,Pitch Perfect 3,Pitch Perfect 3,2017,93,"Comedy,Music",5.8,74871.0
tt4769824,movie,In This Corner (and Other Corners) of the World,Kono sekai no katasumi ni,2016,129,"Animation,Drama,History",7.8,13175.0
tt4769836,movie,The Do-Over,The Do-Over,2016,108,"Action,Adventure,Comedy",5.7,53755.0
tt4771896,movie,The Fury of a Patient Man,Tarde para la ira,2016,92,"Crime,Drama,Thriller",6.7,12874.0
tt4772188,movie,Flow,Straume,2024,85,"Adventure,Animation,Family",7.9,72705.0
tt4776998,movie,The Promise,The Promise,2016,133,"Action,Adventure,Drama",6.1,179561.0
tt4777008,movie,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,2019,119,"Adventure,Drama,Family",6.6,125553.0
tt4779682,movie,The Meg,The Meg,2018,113,"Action,Horror,Sci-Fi",5.7,217670.0
tt4781612,movie,Imperium,Imperium,2016,109,"Crime,Drama,Mystery",6.5,51836.0
tt4786282,movie,Lights Out,Lights Out,2016,81,"Horror,Mystery",6.3,147324.0
tt4795124,movie,How to Be a Latin Lover,How to Be a Latin Lover,2017,115,"Comedy,Drama",6.0,18497.0
tt4799050,movie,Rough Night,Rough Night,2017,101,Comedy,5.2,57352.0
tt4799064,movie,Mindhorn,Mindhorn,2016,89,"Action,Adventure,Comedy",6.3,13916.0
tt4799066,movie,Midnight Sun,Midnight Sun,2018,91,"Drama,Romance",6.6,38289.0
tt4805316,movie,A Dark Song,A Dark Song,2016,100,"Drama,Fantasy,Horror",6.2,23352.0
tt4807408,movie,The Best of Enemies,The Best of Enemies,2019,133,"Biography,Drama,History",7.3,20729.0
tt4814290,movie,Te3n,Te3n,2016,136,"Crime,Drama,Mystery",7.2,14075.0
tt4815122,movie,Time Trap,Time Trap,2017,87,"Action,Adventure,Mystery",6.2,47658.0
tt4823776,movie,The SpongeBob Movie: Sponge on the Run,The SpongeBob Movie: Sponge on the Run,2020,91,"Adventure,Animation,Comedy",5.9,23687.0
tt4824302,movie,Mother's Day,Mother's Day,2016,118,"Comedy,Drama,Romance",5.7,41183.0
tt4824308,movie,God's Not Dead 2,God's Not Dead 2,2016,120,Drama,4.3,13961.0
tt4827558,movie,High Life,High Life,2018,113,"Drama,Horror,Sci-Fi",5.7,43485.0
tt4832640,movie,Sultan,Sultan,2016,170,"Action,Drama,Romance",7.1,54878.0
tt4844140,movie,True History of the Kelly Gang,True History of the Kelly Gang,2019,124,"Action,Biography,Crime",6.0,13920.0
tt4846232,movie,Good Time,Good Time,2017,102,"Crime,Drama,Thriller",7.3,146958.0
tt4846318,movie,Into the Inferno,Into the Inferno,2016,104,Documentary,7.2,10395.0
tt4846340,movie,Hidden Figures,Hidden Figures,2016,127,"Biography,Drama,History",7.8,273326.0
tt4849438,movie,Baahubali 2: The Conclusion,Bãhubali 2: The Conclusion,2017,167,"Action,Drama",8.2,122966.0
tt4851630,movie,Maheshinte Prathikaaram,Maheshinte Prathikaaram,2016,120,"Comedy,Drama",8.3,11164.0
tt4853102,movie,Batman: The Killing Joke,Batman: The Killing Joke,2016,76,"Action,Animation,Crime",6.4,63508.0
tt4857264,movie,The Invisible Guest,Contratiempo,2016,106,"Crime,Drama,Mystery",8.0,201969.0
tt4859168,movie,Then Came You,Then Came You,2018,97,"Comedy,Drama,Romance",6.9,14417.0
tt4864932,movie,Baaghi,Baaghi,2016,133,"Action,Drama,Romance",5.3,10764.0
tt4867110,movie,Swiped,Swiped,2018,93,"Comedy,Romance",2.8,12925.0
tt4873118,movie,Guy Ritchie's the Covenant,The Covenant,2023,123,"Action,Drama,Thriller",7.5,188207.0
tt4876134,movie,The Misfits,The Misfits,2021,94,"Adventure,Comedy,Thriller",4.5,14677.0
tt4877122,movie,The Emoji Movie,The Emoji Movie,2017,86,"Adventure,Animation,Comedy",3.4,75436.0
tt4878482,movie,Dumplin',Dumplin',2018,110,"Comedy,Drama",6.5,38750.0
tt4881806,movie,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,128,"Action,Adventure,Sci-Fi",6.1,359336.0
tt4882376,movie,First They Killed My Father,First They Killed My Father,2017,136,"Biography,Drama,History",7.2,21293.0
tt4897822,movie,Where to Invade Next,Where to Invade Next,2015,120,"Comedy,Documentary",7.5,26132.0
tt4899370,movie,Megan Leavey,Megan Leavey,2017,116,"Action,Biography,Drama",7.1,29273.0
tt4900716,movie,Kapoor & Sons,Kapoor & Sons,2016,132,"Comedy,Crime,Drama",7.7,29358.0
tt4901306,movie,Perfect Strangers,Perfetti sconosciuti,2016,96,"Comedy,Drama,Thriller",7.7,74491.0
tt4908644,movie,Winter on Fire: Ukraine's Fight for Freedom,Winter on Fire: Ukraine's Fight for Freedom,2015,102,"Documentary,History",8.3,21114.0
tt4911940,movie,Goodbye Berlin,Tschick,2016,93,"Comedy,Drama,Family",6.9,11435.0
tt4912910,movie,Mission: Impossible - Fallout,Mission: Impossible - Fallout,2018,147,"Action,Adventure,Thriller",7.7,393846.0
tt4913966,movie,The Curse of La Llorona,The Curse of La Llorona,2019,93,"Horror,Mystery,Thriller",5.3,61046.0
tt4914580,movie,The Age of Shadows,Mil-jeong,2016,140,"Action,History,Thriller",7.1,11531.0
tt4916630,movie,Just Mercy,Just Mercy,2019,137,"Biography,Crime,Drama",7.6,80076.0
tt4919268,movie,Bad Boys: Ride or Die,Bad Boys: Ride or Die,2024,115,"Action,Adventure,Comedy",6.5,99720.0
tt4924942,movie,The Invisible Guardian,El guardián invisible,2017,129,"Crime,Mystery,Thriller",6.4,18549.0
tt4925292,movie,Lady Bird,Lady Bird,2017,94,"Comedy,Drama",7.4,350475.0
tt4934950,movie,Guilty,Talvar,2015,132,"Crime,Drama,Mystery",8.1,39582.0
tt4935334,movie,Southbound,Southbound,2015,89,Horror,5.9,22197.0
tt4935372,movie,The Devil's Candy,The Devil's Candy,2015,79,"Drama,Horror,Thriller",6.3,22751.0
tt4935418,movie,Baskin,Baskin,2015,97,"Horror,Thriller",5.8,13276.0
tt4936450,movie,Graduation,Bacalaureat,2016,128,"Crime,Drama",7.3,15122.0
tt4943322,movie,The Ottoman Lieutenant,The Ottoman Lieutenant,2017,106,"Drama,History,War",6.4,26930.0
tt4943998,tvMovie,Deadwood: The Movie,Deadwood,2019,110,"Drama,Western",7.3,27660.0
tt4944596,movie,May God Save Us,Que Dios nos perdone,2016,127,"Crime,Drama,Thriller",7.1,12902.0
tt4951982,movie,The Command,Kursk,2018,117,"Action,Adventure,Drama",6.6,22623.0
tt4954522,movie,Raw,Grave,2016,99,"Drama,Horror",6.9,93199.0
tt4960748,movie,Till,Till,2022,130,"Biography,Crime,Drama",7.2,16808.0
tt4964788,movie,Everybody Knows,Todos lo saben,2018,133,"Crime,Drama,Mystery",6.9,39339.0
tt4971344,movie,The Sisters Brothers,The Sisters Brothers,2018,122,"Drama,Western",6.9,73445.0
tt4971408,movie,Await Further Instructions,Await Further Instructions,2018,91,"Horror,Mystery,Sci-Fi",4.9,10022.0
tt4972062,movie,Don't Think Twice,Don't Think Twice,2016,92,"Comedy,Drama",6.7,18563.0
tt4972582,movie,Split,Split,2016,117,"Horror,Thriller",7.3,589062.0
tt4974684,movie,Kara Bela,Kara Bela,2015,105,"Action,Adventure,Comedy",6.7,10093.0
tt4975722,movie,Moonlight,Moonlight,2016,111,Drama,7.4,341269.0
tt4976192,movie,211,211,2018,86,"Action,Drama,Horror",4.4,10026.0
tt4978420,movie,Borderlands,Borderlands,2024,101,"Action,Adventure,Comedy",4.7,47773.0
tt4981636,movie,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,2016,92,"Comedy,Family",6.1,10412.0
tt4981966,movie,24,24,2016,164,"Action,Comedy,Drama",7.8,25185.0
tt4983780,movie,Maanaadu,Maanaadu,2021,147,"Action,Adventure,Sci-Fi",8.2,26285.0
tt4986098,movie,The Titan,The Titan,2018,97,"Drama,Mystery,Romance",4.8,34255.0
tt4986134,movie,Rebel in the Rye,Rebel in the Rye,2017,106,"Biography,Drama,Romance",6.7,11175.0
tt4987556,movie,Thani Oruvan,Thani Oruvan,2015,160,"Action,Crime,Drama",8.4,22579.0
tt4991384,movie,Visaaranai,Visaranai,2015,117,"Crime,Drama,Thriller",8.4,12859.0
tt4995540,movie,Being the Ricardos,Being the Ricardos,2021,131,"Biography,Drama",6.5,46069.0
tt4995776,movie,The Red Sea Diving Resort,The Red Sea Diving Resort,2019,129,"Drama,History,Thriller",6.6,33662.0
tt4995790,movie,The Square,The Square,2017,151,"Comedy,Drama",7.1,80338.0
tt4996328,movie,Ordinary Angels,Ordinary Angels,2024,118,"Biography,Drama",7.4,15713.0
tt4998632,movie,Ambulance,Ambulance,2022,136,"Action,Crime,Drama",6.1,107586.0
tt5001718,movie,"Everything, Everything","Everything, Everything",2017,96,"Drama,Romance",6.3,43655.0
tt5001754,movie,Braven,Braven,2018,94,"Action,Thriller",5.9,43179.0
tt5012504,movie,Injustice,Injustice,2021,78,"Action,Adventure,Animation",6.4,17165.0
tt5013056,movie,Dunkirk,Dunkirk,2017,106,"Action,Drama,History",7.8,771051.0
tt5013984,movie,Gully,Gully,2019,84,"Crime,Drama",2.7,23928.0
tt5016946,movie,Handsome Devil,Handsome Devil,2016,95,"Comedy,Drama,Sport",7.0,17909.0
tt5022702,movie,Hush,Hush,2016,82,"Horror,Thriller",6.6,162196.0
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,115,"Comedy,Crime,Drama",8.1,581274.0
tt5028340,movie,Mary Poppins Returns,Mary Poppins Returns,2018,130,"Adventure,Comedy,Family",6.7,97977.0
tt5029608,movie,Frantz,Frantz,2016,113,"Drama,History,Romance",7.5,18108.0
tt5033998,movie,Charlie's Angels,Charlie's Angels,2019,118,"Action,Adventure,Comedy",5.0,82697.0
tt5034266,movie,Our Souls at Night,Our Souls at Night,2017,103,"Drama,Romance",6.9,15587.0
tt5034838,movie,Godzilla vs. Kong,Godzilla vs. Kong,2021,113,"Action,Sci-Fi,Thriller",6.3,256233.0
tt5040012,movie,Nosferatu,Nosferatu,2024,132,"Fantasy,Horror,Mystery",7.2,191124.0
tt5052448,movie,Get Out,Get Out,2017,104,"Horror,Mystery,Thriller",7.8,756174.0
tt5052474,movie,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122,"Action,Crime,Drama",7.1,178846.0
tt5057140,movie,Hold the Dark,Hold the Dark,2018,125,"Action,Crime,Drama",5.7,41764.0
tt5059406,movie,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,2016,89,"Drama,Horror,Mystery",4.6,17215.0
tt5065822,movie,Ronaldo,Ronaldo,2015,92,"Biography,Documentary,Sport",6.3,17495.0
tt5071886,movie,Kabali,Kabali,2016,153,"Action,Crime,Drama",6.1,14844.0
tt5073620,movie,Below Her Mouth,Below Her Mouth,2016,94,"Drama,Romance",5.5,15187.0
tt5073642,movie,Color Out of Space,Color Out of Space,2019,111,"Horror,Mystery,Sci-Fi",6.1,60954.0
tt5074352,movie,Dangal,Dangal,2016,161,"Action,Biography,Drama",8.3,224462.0
tt5075662,movie,The Isle,The Isle,2018,96,"Fantasy,Mystery,Thriller",4.9,11588.0
tt5076214,movie,Delibal,Delibal,2015,117,"Drama,Romance",6.7,13349.0
tt5078204,movie,Two Is a Family,Demain tout commence,2016,118,"Comedy,Drama",7.3,29452.0
tt5078852,movie,Lansky,Lansky,2021,119,"Biography,Crime,Drama",6.2,10794.0
tt5080556,movie,2.0,2.0,2018,148,"Action,Fantasy,Sci-Fi",6.0,29028.0
tt5082014,movie,Charlie,Charlie,2015,130,"Adventure,Drama,Romance",8.1,13966.0
tt5083738,movie,The Favourite,The Favourite,2018,119,"Biography,Comedy,Drama",7.5,247011.0
tt5084170,movie,Blade of the Immortal,Mugen no jûnin,2017,140,"Action,Drama",6.7,20018.0
tt5085924,movie,Wildling,Wildling,2018,92,"Drama,Fantasy,Horror",5.5,14602.0
tt5090568,movie,Transformers: Rise of the Beasts,Transformers: Rise of the Beasts,2023,127,"Action,Adventure,Sci-Fi",6.0,121052.0
tt5093026,movie,Papillon,Papillon,2017,133,"Adventure,Biography,Crime",7.2,91159.0
tt5095030,movie,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118,"Action,Adventure,Comedy",7.0,470912.0
tt5096470,movie,Love Wedding Repeat,Love Wedding Repeat,2020,100,"Comedy,Romance",5.6,22661.0
tt5097410,movie,Noelle,Noelle,2019,100,"Comedy,Family,Fantasy",6.3,29459.0
tt5098128,movie,To Father with Love,Nannaku Prematho,2016,168,"Action,Drama,Thriller",7.5,11577.0
tt5104604,movie,Isle of Dogs,Isle of Dogs,2018,101,"Adventure,Animation,Comedy",7.8,199340.0
tt5108870,movie,Morbius,Morbius,2022,104,"Action,Adventure,Horror",5.1,163661.0
tt5109280,movie,Raya and the Last Dragon,Raya and the Last Dragon,2021,107,"Action,Adventure,Animation",7.3,180295.0
tt5109784,movie,Mother!,Mother!,2017,121,"Drama,Horror,Mystery",6.6,258878.0
tt5111874,movie,My Scientology Movie,My Scientology Movie,2015,99,Documentary,6.6,13742.0
tt5112578,movie,Super Dark Times,Super Dark Times,2017,103,"Crime,Drama,Thriller",6.6,26353.0
tt5112584,movie,Lee,Lee,2023,117,"Biography,Drama,History",6.9,25251.0
tt5113040,movie,The Secret Life of Pets 2,The Secret Life of Pets 2,2019,86,"Adventure,Animation,Comedy",6.4,73739.0
tt5113044,movie,Minions: The Rise of Gru,Minions: The Rise of Gru,2022,87,"Adventure,Animation,Comedy",6.5,98002.0
tt5114588,movie,Dügün Dernek 2: Sünnet,Dügün Dernek 2: Sünnet,2015,112,Comedy,6.3,11958.0
tt5116302,movie,Togo,Togo,2019,113,"Adventure,Biography,Drama",7.9,58750.0
tt5117428,movie,Wild Rose,Wild Rose,2018,101,"Drama,Music",7.1,16095.0
tt5117670,movie,Peter Rabbit,Peter Rabbit,2018,95,"Adventure,Animation,Comedy",6.6,50322.0
tt5117876,tvMovie,Descendants 2,Descendants 2,2017,111,"Action,Adventure,Family",6.3,16840.0
tt5119116,movie,Pyewacket,Pyewacket,2017,88,"Drama,Horror,Mystery",5.8,11812.0
tt5121816,movie,The Bar,El bar,2017,102,Thriller,6.3,29591.0
tt5126922,movie,The Pirates of Somalia,The Pirates of Somalia,2017,116,"Biography,Drama",6.7,11552.0
tt5133308,movie,At the End of the Tunnel,Al final del túnel,2016,120,"Crime,Drama,Thriller",7.0,16298.0
tt5140878,movie,Annabelle: Creation,Annabelle: Creation,2017,109,"Horror,Mystery,Thriller",6.5,158753.0
tt5143226,movie,12 Feet Deep,12 Feet Deep,2017,85,"Horror,Thriller",5.2,17734.0
tt5144174,movie,The Dry,The Dry,2020,117,"Crime,Drama,Mystery",6.8,36791.0
tt5147214,movie,Headshot,Headshot,2016,118,"Action,Drama,Thriller",6.3,16775.0
tt5151570,movie,Mrs. Harris Goes to Paris,Mrs. Harris Goes to Paris,2022,115,"Comedy,Drama",7.1,34336.0
tt5155780,movie,The Discovery,The Discovery,2017,102,"Drama,Romance,Sci-Fi",6.2,38595.0
tt5159414,movie,Escape Room,Escape Room,2017,81,"Horror,Thriller",4.2,14623.0
tt5164184,movie,In Darkness,In Darkness,2018,110,"Mystery,Thriller",5.8,15145.0
tt5164214,movie,Ocean's Eight,Ocean's Eight,2018,110,"Action,Comedy,Crime",6.3,251653.0
tt5164432,movie,"Love, Simon","Love, Simon",2018,110,"Comedy,Drama,Romance",7.5,130382.0
tt5164438,movie,The Starling,The Starling,2021,102,"Comedy,Drama",6.4,16015.0
tt5165344,movie,Rustom,Rustom,2016,148,"Crime,Drama,Thriller",7.0,29437.0
tt5168192,movie,"I, Daniel Blake","I, Daniel Blake",2016,100,Drama,7.8,66671.0
tt5173032,movie,Buster's Mal Heart,Buster's Mal Heart,2016,96,"Crime,Drama,Mystery",6.1,11805.0
tt5175450,movie,Mark Felt: The Man Who Brought Down the White House,Mark Felt: The Man Who Brought Down the White House,2017,103,"Biography,Drama,History",6.4,15286.0
tt5177088,movie,The Girl in the Spider's Web,The Girl in the Spider's Web,2018,115,"Action,Adventure,Crime",6.1,53926.0
tt5177114,movie,Young Woman and the Sea,Young Woman and the Sea,2024,129,"Biography,Drama,Romance",7.5,16991.0
tt5177120,movie,The Ministry of Ungentlemanly Warfare,The Ministry of Ungentlemanly Warfare,2024,122,"Action,Comedy,War",6.8,134468.0
tt5179598,movie,Billionaire Boys Club,Billionaire Boys Club,2018,108,"Biography,Drama,Thriller",5.6,15401.0
tt5181830,movie,Wendell & Wild,Wendell & Wild,2022,105,"Adventure,Animation,Comedy",6.4,13975.0
tt5186714,movie,The Salesman,Forooshande,2016,124,"Drama,Thriller",7.7,66708.0
tt5195412,movie,Wakefield,Wakefield,2016,106,Drama,6.3,18601.0
tt5198068,movie,Wolfwalkers,WolfWalkers,2020,103,"Action,Adventure,Animation",8.0,41716.0
tt5198890,movie,Eileen,Eileen,2023,97,"Drama,Mystery,Romance",5.9,17270.0
tt5206260,movie,The Willoughbys,The Willoughbys,2020,90,"Adventure,Animation,Comedy",6.4,22394.0
tt5207158,movie,South Wind,Juzni vetar,2018,130,"Crime,Drama,Thriller",7.8,12901.0
tt5208216,movie,Wonderstruck,Wonderstruck,2017,116,"Adventure,Drama,Mystery",6.2,11308.0
tt5208252,movie,Operation Finale,Operation Finale,2018,122,"Biography,Drama,History",6.6,51116.0
tt5213534,movie,Oasis: Supersonic,Supersonic,2016,122,"Biography,Documentary,Music",7.8,13142.0
tt5215088,movie,A.I. Rising,A.I. Rising,2018,85,"Drama,Romance,Sci-Fi",4.9,11699.0
tt5215952,movie,The Wailing,Gokseong,2016,156,"Drama,Horror",7.4,90434.0
tt5220122,movie,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97,"Adventure,Animation,Comedy",6.3,92184.0
tt5221584,movie,Aquarius,Aquarius,2016,146,Drama,7.4,21269.0
tt5221894,movie,The Other Me,Eteros ego,2016,101,"Crime,Drama,Mystery",7.9,13421.0
tt5222918,movie,The Other Side of Hope,Toivon tuolla puolen,2017,100,"Comedy,Drama",7.2,14359.0
tt5225338,movie,The Eyes of My Mother,The Eyes of My Mother,2016,76,"Drama,Horror,Thriller",6.2,15200.0
tt5229228,movie,61 Days,Iftarlik Gazoz,2016,115,"Drama,History",7.3,16261.0
tt5235348,tvMovie,Marco Polo: One Hundred Eyes,Marco Polo: One Hundred Eyes,2015,28,"Action,Drama,History",7.7,12008.0
tt5246700,movie,How It Ends,How It Ends,2018,113,"Action,Drama,Horror",5.1,61293.0
tt5247022,movie,Paterson,Paterson,2016,118,"Comedy,Drama,Romance",7.3,92012.0
tt5254610,movie,Final Score,Final Score,2018,104,"Action,Adventure,Drama",5.8,14729.0
tt5254868,movie,The Thinning,The Thinning,2016,81,"Action,Drama,Horror",5.3,10808.0
tt5255710,movie,Sanam Teri Kasam,Sanam Teri Kasam,2016,154,"Drama,Musical,Romance",7.6,21412.0
tt5258850,movie,See You Up There,Au revoir là-haut,2017,117,"Comedy,Crime,Drama",7.4,11664.0
tt5259822,movie,Tesla,Tesla,2020,102,"Biography,Drama",5.1,11072.0
tt5270948,movie,Chappaquiddick,Chappaquiddick,2017,106,"Biography,Drama,History",6.4,15062.0
tt5275828,movie,Lo and Behold: Reveries of the Connected World,Lo and Behold: Reveries of the Connected World,2016,98,Documentary,7.0,13627.0
tt5275892,movie,O.J.: Made in America,O.J.: Made in America,2016,467,"Biography,Crime,Documentary",8.9,23060.0
tt5278506,movie,Tickled,Tickled,2016,92,"Crime,Documentary,Mystery",7.5,21984.0
tt5278596,movie,Weiner,Weiner,2016,96,Documentary,7.6,10658.0
tt5278832,movie,The Lure,Córki dancingu,2015,92,"Drama,Fantasy,Horror",6.2,10493.0
tt5286444,movie,Neerja,Neerja,2016,122,"Biography,Drama,Thriller",7.6,24205.0
tt5290524,movie,Quo vado?,Quo vado?,2016,86,Comedy,6.7,13223.0
tt5294518,movie,Eli,Eli,2019,98,"Drama,Horror,Mystery",5.8,42969.0
tt5294550,movie,All the Money in the World,All the Money in the World,2017,132,"Biography,Crime,Drama",6.8,94028.0
tt5294966,movie,After the Storm,Umi yori mo mada fukaku,2016,118,"Comedy,Drama",7.4,13468.0
tt5301662,movie,Marshall,Marshall,2017,118,"Biography,Crime,Drama",7.3,27674.0
tt5301942,movie,Jersey,Jersey,2022,170,"Drama,Sport",7.3,15137.0
tt5302918,movie,Nyad,Nyad,2023,121,"Biography,Drama,Sport",7.1,42842.0
tt5304464,movie,Happy End,Happy End,2017,107,Drama,6.6,17531.0
tt5304992,movie,Set It Up,Set It Up,2018,105,"Comedy,Romance",6.5,70412.0
tt5308322,movie,Happy Death Day,Happy Death Day,2017,96,"Comedy,Horror,Mystery",6.6,175300.0
tt5310090,movie,Irudhi Suttru,Irudhi Suttru,2016,109,"Drama,Sport",7.6,12743.0
tt5311514,movie,Your Name.,Kimi no na wa.,2016,106,"Animation,Drama,Fantasy",8.4,354556.0
tt5311542,movie,Never Look Away,Werk ohne Autor,2018,189,"Biography,Drama,Romance",7.7,26965.0
tt5312232,movie,Sairat,Sairat,2016,174,"Drama,Romance",8.3,15325.0
tt5315210,movie,Lou,Lou,2022,107,"Action,Adventure,Crime",6.1,35968.0
tt5315212,movie,Senior Year,Senior Year,2022,111,"Comedy,Drama",5.5,46175.0
tt5316540,movie,Close,Close,2019,94,"Action,Drama,Thriller",5.7,28022.0
tt5322012,movie,Wish Upon,Wish Upon,2017,90,"Drama,Fantasy,Horror",5.1,24146.0
tt5323662,movie,A Silent Voice: The Movie,Koe no katachi,2016,130,"Animation,Drama",8.1,119032.0
tt5334704,movie,Twin Peaks: The Missing Pieces,Twin Peaks: The Missing Pieces,2014,91,"Drama,Horror,Mystery",7.5,14118.0
tt5340300,movie,Lean on Pete,Lean on Pete,2017,121,"Adventure,Drama,Sport",7.1,14422.0
tt5354160,movie,Mirror Game,Aynabaji,2016,147,"Crime,Mystery,Thriller",8.9,30396.0
tt5360952,movie,The Hurricane Heist,The Hurricane Heist,2018,103,"Action,Adventure,Crime",5.1,23110.0
tt5360996,movie,Mary Magdalene,Mary Magdalene,2018,120,"Biography,Drama,History",5.9,11961.0
tt5362988,movie,Wind River,Wind River,2017,107,"Crime,Drama,Mystery",7.7,295502.0
tt5363618,movie,Sound of Metal,Sound of Metal,2019,120,"Drama,Music",7.7,159374.0
tt5390504,movie,Detroit,Detroit,2017,143,"Crime,Drama,History",7.3,57374.0
tt5397194,movie,Anon,Anon,2018,100,"Crime,Mystery,Sci-Fi",6.1,50216.0
tt5420210,movie,The Comeback Trail,The Comeback Trail,2020,104,"Comedy,Crime",5.7,13180.0
tt5431890,movie,Official Secrets,Official Secrets,2019,112,"Biography,Crime,Drama",7.3,57754.0
tt5433114,movie,Diego Maradona,Diego Maradona,2019,130,"Biography,Documentary,Sport",7.7,18759.0
tt5433138,movie,F9: The Fast Saga,F9,2021,143,"Action,Crime,Thriller",5.2,171074.0
tt5433140,movie,Fast X,Fast X,2023,141,"Action,Adventure,Crime",5.7,134323.0
tt5437928,movie,Colette,Colette,2018,111,"Biography,Drama,History",6.7,27238.0
tt5439796,movie,Logan Lucky,Logan Lucky,2017,118,"Action,Comedy,Crime",7.0,170721.0
tt5439812,movie,Zola,Zola,2020,86,"Comedy,Crime,Drama",6.4,19108.0
tt5440700,movie,Theri,Theri,2016,157,"Action,Crime,Drama",7.3,24990.0
tt5442430,movie,Life,Life,2017,104,"Horror,Sci-Fi,Thriller",6.6,266973.0
tt5442456,movie,24 Hours to Live,24 Hours to Live,2017,93,"Action,Sci-Fi,Thriller",5.8,16759.0
tt5446858,movie,Zero Days,Zero Days,2016,116,Documentary,7.7,10731.0
tt5456546,movie,Judwaa 2,Judwaa 2,2017,145,"Action,Comedy,Romance",3.7,12165.0
tt5460276,movie,Kaabil,Kaabil,2017,139,"Action,Crime,Drama",7.2,30337.0
tt5460658,movie,Life and a Day,Abad va yek rooz,2016,112,Drama,8.2,18574.0
tt5460880,movie,Ideal Home,Ideal Home,2018,91,"Comedy,Drama",6.4,11925.0
tt5461944,movie,Hotel Mumbai,Hotel Mumbai,2018,123,"Action,Drama,History",7.6,75457.0
tt5462326,movie,Mom and Dad,Mom and Dad,2017,86,"Comedy,Horror,Thriller",5.6,28821.0
tt5462602,movie,The Big Sick,The Big Sick,2017,120,"Comedy,Drama,Romance",7.5,146994.0
tt5463162,movie,Deadpool 2,Deadpool 2,2018,119,"Action,Adventure,Comedy",7.6,710329.0
tt5466186,movie,7 Days in Entebbe,Entebbe,2018,107,"Action,Drama,History",5.9,17830.0
tt5478478,movie,Hostiles,Hostiles,2017,134,"Drama,Western",7.2,100991.0
tt5498354,movie,Horizon Line,Horizon Line,2020,92,"Adventure,Drama,Horror",4.8,12178.0
